code,name,type,typeName,address,phone,likeCount,mainMenu,price
9212,흑돈연가,1,한식,서울특별시 중구 퇴계로90길 26 (신당동),02-2234-7854,0,삼겹살(180g) ,10000
9212,흑돈연가,1,한식,서울특별시 중구 퇴계로90길 26 (신당동),02-2234-7854,0,목살(180g) ,10000
9214,형제정육식당,1,한식,서울특별시 중구 다산로40길 56 (신당동),02-2235-9902,0,한우된장찌개,6000
9214,형제정육식당,1,한식,서울특별시 중구 다산로40길 56 (신당동),02-2235-9902,0,갈비탕,7000
9215,장충동한방왕족발,1,한식,서울특별시 중구 퇴계로85길 6-2 (황학동),02-2231-0242,0,왕족발(소),12000
9215,장충동한방왕족발,1,한식,서울특별시 중구 퇴계로85길 6-2 (황학동),02-2231-0242,0,미니족발(소),8000
9216,장수보리밥,1,한식,서울특별시 중구 퇴계로85길 12-4 (황학동),02-2252-2808,0,고기쌈밥,10000
9216,장수보리밥,1,한식,서울특별시 중구 퇴계로85길 12-4 (황학동),02-2252-2808,0,보리밥,7000
9219,불암골 맛있는 집,1,한식,서울특별시 노원구 중계로16가길 17 (중계동),932-9988,0,가정식 백반,5000
9222,강남제비,1,한식,서울특별시 강남구 테헤란로25길 20 역삼현대벤처빌딩2층 207호(역삼동),02-2192-3599,0,손수제비,5000
9224,신의주찹쌀순대감자탕,1,한식,서울특별시 강남구 테헤란로27길 22 (역삼동),02-508-0799,0,순대국,7000
9227,석화촌,1,한식,서울특별시 강남구 강남대로 240 (도곡동) 지하1층 B111,02-573-5756,0,불고기덥밥,6500
9227,석화촌,1,한식,서울특별시 강남구 강남대로 240 (도곡동) 지하1층 B111,02-573-5756,0,양푼비빔밥+된장찌개,6000
9227,석화촌,1,한식,서울특별시 강남구 강남대로 240 (도곡동) 지하1층 B111,02-573-5756,0,순두부찌개,6000
9228,소담,1,한식,서울특별시 강남구 개포로 615 (개포동) 지하 115호,02-3414-0010,0,뚝배기불고기,7000
9228,소담,1,한식,서울특별시 강남구 개포로 615 (개포동) 지하 115호,02-3414-0010,0,김치찌개,7000
9228,소담,1,한식,서울특별시 강남구 개포로 615 (개포동) 지하 115호,02-3414-0010,0,순대국,7000
9229,오가네밥상,1,한식,서울특별시 강남구 광평로 280 지하2층 138호,02-3413-0181,0,오늘의메뉴,6000
9229,오가네밥상,1,한식,서울특별시 강남구 광평로 280 지하2층 138호,02-3413-0181,0,생항정살(180g),13000
9229,오가네밥상,1,한식,서울특별시 강남구 광평로 280 지하2층 138호,02-3413-0181,0,생삽겹살(180g),14000
9230,풍경한식,1,한식,서울특별시 강남구 광평로47길 17 (수서동 신동아아파트) ,02-3411-0005,0,김치찌개,7000
9230,풍경한식,1,한식,서울특별시 강남구 광평로47길 17 (수서동 신동아아파트) ,02-3411-0005,0,오늘의 메뉴,6000
9230,풍경한식,1,한식,서울특별시 강남구 광평로47길 17 (수서동 신동아아파트) ,02-3411-0005,0,된장찌개,7000
9231,시골애 청국장,1,한식,서울특별시 강남구 개포로 638 (일원동) 지상1층 102호,02-3411-1041,0,뚝배기불고기,7000
9231,시골애 청국장,1,한식,서울특별시 강남구 개포로 638 (일원동) 지상1층 102호,02-3411-1041,0,황태해장국,7000
9231,시골애 청국장,1,한식,서울특별시 강남구 개포로 638 (일원동) 지상1층 102호,02-3411-1041,0,시골애청국장,7000
9233,하하,4,기타외식업(다방패스트푸드등),서울특별시 강남구 논현로151길 24 (신사동),02-546-2697,0,하하우동,5000
9233,하하,4,기타외식업(다방패스트푸드등),서울특별시 강남구 논현로151길 24 (신사동),02-546-2697,0,카레덮밥+우동,6000
9233,하하,4,기타외식업(다방패스트푸드등),서울특별시 강남구 논현로151길 24 (신사동),02-546-2697,0,알밥+우동,6500
9234,노다지,1,한식,서울특별시 강남구 개포로30길 6 (개포동),02-573-1008,0,삽겹살(180g),14000
9234,노다지,1,한식,서울특별시 강남구 개포로30길 6 (개포동),02-573-1008,0,백반,7000
9236,서희네,1,한식,서울특별시 강남구 개포로22길 41 1층 101호(개포동),070-8151-7281,0,순두부찌개,7000
9236,서희네,1,한식,서울특별시 강남구 개포로22길 41 1층 101호(개포동),070-8151-7281,0,고등어구이,7000
9236,서희네,1,한식,서울특별시 강남구 개포로22길 41 1층 101호(개포동),070-8151-7281,0,생오겹살(200g),15000
9237,중국관,2,중식,서울특별시 광진구 긴고랑로 39 (중곡동),02-406-1563,0,자장면,3000
9237,중국관,2,중식,서울특별시 광진구 긴고랑로 39 (중곡동),02-406-1563,0,짬뽕,3500
9237,중국관,2,중식,서울특별시 광진구 긴고랑로 39 (중곡동),02-406-1563,0,탕수육,17000
9240,행복한밥상,1,한식,서울특별시 강남구 테헤란로 310 지하1층 109호(역삼동) ,02-555-7935,0,행복한밥상,7000
9241,마니아우동,1,한식,서울특별시 광진구 긴고랑로 25 (중곡동),02-465-2587,0,김밥,2000
9241,마니아우동,1,한식,서울특별시 광진구 긴고랑로 25 (중곡동),02-465-2587,0,자장면,4000
9242,능라도분식,1,한식,서울특별시 광진구 천호대로110길 50 (능동),02-455-0322,0,조리라면,2500
9242,능라도분식,1,한식,서울특별시 광진구 천호대로110길 50 (능동),02-455-0322,0,김밥,1700
9243,면곡당,4,기타외식업(다방패스트푸드등),서울특별시 광진구 면목로17길 24 (중곡동),,0,마카롱,2000
9243,면곡당,4,기타외식업(다방패스트푸드등),서울특별시 광진구 면목로17길 24 (중곡동),,0,커피,3000
9245,국민우동집,1,한식,서울특별시 강남구 테헤란로4길 38 (역삼동),02-555-5849,0,우동,4500
9245,국민우동집,1,한식,서울특별시 강남구 테헤란로4길 38 (역삼동),02-555-5849,0,비빔밥,6000
9245,국민우동집,1,한식,서울특별시 강남구 테헤란로4길 38 (역삼동),02-555-5849,0,콩나물국밥,5500
9248,행운식당,1,한식,서울특별시 강남구 선릉로 328 1층 8호(대치동),02-561-4260,0,나물비빔밥,6000
9248,행운식당,1,한식,서울특별시 강남구 선릉로 328 1층 8호(대치동),02-561-4260,0,된장찌개,7000
9248,행운식당,1,한식,서울특별시 강남구 선릉로 328 1층 8호(대치동),02-561-4260,0,생선구이,7000
9249,원할매이모네닭한마리,1,한식,서울특별시 강남구 도곡로4길 9 2층(도곡동),02-3461-8555,0,닭칼국수,6000
9249,원할매이모네닭한마리,1,한식,서울특별시 강남구 도곡로4길 9 2층(도곡동),02-3461-8555,0,뚝배기닭볶음탕(1인),7000
9249,원할매이모네닭한마리,1,한식,서울특별시 강남구 도곡로4길 9 2층(도곡동),02-3461-8555,0,닭곰탕,6000
9250,김밥여행,4,기타외식업(다방패스트푸드등),서울특별시 강남구 논현로4길 47 (개포동),02-571-0747,0,김치볶음밥,6000
9250,김밥여행,4,기타외식업(다방패스트푸드등),서울특별시 강남구 논현로4길 47 (개포동),02-571-0747,0,제육덮밥,7000
9250,김밥여행,4,기타외식업(다방패스트푸드등),서울특별시 강남구 논현로4길 47 (개포동),02-571-0747,0,뚝불고기,7000
9251,양평해장국,1,한식,서울특별시 강남구 논현로12길 19-7 1층(개포동),02-578-4464,0,순대국,7000
9251,양평해장국,1,한식,서울특별시 강남구 논현로12길 19-7 1층(개포동),02-578-4464,0,순대해장국,7000
9251,양평해장국,1,한식,서울특별시 강남구 논현로12길 19-7 1층(개포동),02-578-4464,0,양평해장국,7000
9252,만아정육점식당,1,한식,서울특별시 강남구 광평로56길 11 수서아파트상가 103호 (수서동),02-459-9488,0,삼겹살(180g),10000
9252,만아정육점식당,1,한식,서울특별시 강남구 광평로56길 11 수서아파트상가 103호 (수서동),02-459-9488,0,목살(180g),10000
9252,만아정육점식당,1,한식,서울특별시 강남구 광평로56길 11 수서아파트상가 103호 (수서동),02-459-9488,0,돼지모듬(180g),10000
9253,손칼국수&손만두,1,한식,서울특별시 강남구 광평로56길 11 (수서동 수서6단지아파트),02-445-1585,0,칼만두,6000
9253,손칼국수&손만두,1,한식,서울특별시 강남구 광평로56길 11 (수서동 수서6단지아파트),02-445-1585,0,손칼국수,5000
9253,손칼국수&손만두,1,한식,서울특별시 강남구 광평로56길 11 (수서동 수서6단지아파트),02-445-1585,0,얼큰이칼국수,6000
9254,한벽루 전주콩나물국밥,1,한식,서울특별시 강남구 개포로 648 1층(일원동),02-445-1041,0,콩나물국밥,6500
9254,한벽루 전주콩나물국밥,1,한식,서울특별시 강남구 개포로 648 1층(일원동),02-445-1041,0,버섯들깨탕,7000
9254,한벽루 전주콩나물국밥,1,한식,서울특별시 강남구 개포로 648 1층(일원동),02-445-1041,0,양푼비빔밥,6500
9255,맛있는돈까스,3,경양식일식,서울특별시 강남구 개포로 638 지상1층(일원동),02-459-5278,0,카레밥,6000
9255,맛있는돈까스,3,경양식일식,서울특별시 강남구 개포로 638 지상1층(일원동),02-459-5278,0,일반돈까스,7000
9255,맛있는돈까스,3,경양식일식,서울특별시 강남구 개포로 638 지상1층(일원동),02-459-5278,0,육개장,7000
9256,월드맛집,1,한식,서울특별시 강남구 논현로151길 26 (신사동),02-516-7892,0,닭도리뚝배기,7000
9256,월드맛집,1,한식,서울특별시 강남구 논현로151길 26 (신사동),02-516-7892,0,수제돈까스,7000
9256,월드맛집,1,한식,서울특별시 강남구 논현로151길 26 (신사동),02-516-7892,0,제육뚝배기(덮밥),7000
9261,문가네식당,1,한식,서울특별시 강서구 화곡로61길 64 (등촌동 녹십초훼미리타운),02-3661-0094,0,된장찌개,6000
9261,문가네식당,1,한식,서울특별시 강서구 화곡로61길 64 (등촌동 녹십초훼미리타운),02-3661-0094,0,김치찌개,6000
9264,냠냠분식,1,한식,서울특별시 마포구 모래내로7길 89 1층 2호(성산동),,0,김밥,2000
9264,냠냠분식,1,한식,서울특별시 마포구 모래내로7길 89 1층 2호(성산동),,0,신라면,3000
9265,커피농부와정원,4,기타외식업(다방패스트푸드등),서울특별시 마포구 월드컵로42길 14 102호 (상암동),02-307-0123,0,카페라떼,3500
9265,커피농부와정원,4,기타외식업(다방패스트푸드등),서울특별시 마포구 월드컵로42길 14 102호 (상암동),02-307-0123,0,아메리카노,2000
9266,경성커피컴퍼니,4,기타외식업(다방패스트푸드등),서울특별시 마포구 삼개로 7-1 (도화동),,0,아메리카노,2500
9266,경성커피컴퍼니,4,기타외식업(다방패스트푸드등),서울특별시 마포구 삼개로 7-1 (도화동),,0,카페라떼,3000
9267,차이나는만두,2,중식,서울특별시 마포구 백범로 205 (신공덕동 마포펜트라우스),02-702-7176,0,짜장면,5000
9267,차이나는만두,2,중식,서울특별시 마포구 백범로 205 (신공덕동 마포펜트라우스),02-702-7176,0,짬뽕,6000
9268,망원시장손칼국수,1,한식,서울특별시 마포구 망원로8길 29 (망원동),02-6012-7139,0,손수제비,4000
9268,망원시장손칼국수,1,한식,서울특별시 마포구 망원로8길 29 (망원동),02-6012-7139,0,손칼국수,3500
9268,망원시장손칼국수,1,한식,서울특별시 마포구 망원로8길 29 (망원동),02-6012-7139,0,옛날 손짜장,4500
9270,구대회커피,4,기타외식업(다방패스트푸드등),서울특별시 마포구 창전로2길 9 (신수동),02-716-8739,0,카페라떼,2500
9270,구대회커피,4,기타외식업(다방패스트푸드등),서울특별시 마포구 창전로2길 9 (신수동),02-716-8739,0,아메리카노,2000
9273,만족숯불갈비,1,한식,서울특별시 종로구 종로53길 7-2 (창신동),02-765-1298,0,돼지갈비,9000
9273,만족숯불갈비,1,한식,서울특별시 종로구 종로53길 7-2 (창신동),02-765-1298,0,삼겹살,10000
9274,진차돌,1,한식,서울특별시 종로구 종로35길 39 (효제동) 1층 102호,02-745-2516,0,차돌박이,7900
9274,진차돌,1,한식,서울특별시 종로구 종로35길 39 (효제동) 1층 102호,02-745-2516,0,삼겹살,8900
9275,플러스카페,4,기타외식업(다방패스트푸드등),서울특별시 종로구 삼봉로 43 (수송동) 종로구청 본관1층,02-6247-9926,0,카페라떼,2700
9275,플러스카페,4,기타외식업(다방패스트푸드등),서울특별시 종로구 삼봉로 43 (수송동) 종로구청 본관1층,02-6247-9926,0,아메리카노,1900
9276,이모네식당,1,한식,서울특별시 관악구 봉천로 575-1 (봉천동),02-872-1233,0,된장찌개,5000
9276,이모네식당,1,한식,서울특별시 관악구 봉천로 575-1 (봉천동),02-872-1233,0,갈비탕,6000
9276,이모네식당,1,한식,서울특별시 관악구 봉천로 575-1 (봉천동),02-872-1233,0,김치찌개,5000
9277,신림국수,1,한식,서울특별시 관악구 신림동7길 51 (신림동),02-883-9242,0,잔치국수,3500
9277,신림국수,1,한식,서울특별시 관악구 신림동7길 51 (신림동),02-883-9242,0,바지락칼국수,5000
9277,신림국수,1,한식,서울특별시 관악구 신림동7길 51 (신림동),02-883-9242,0,비빔밥,4000
9278,서울밥집,1,한식,서울특별시 관악구 관천로 36-1 (신림동),02-,0,순두부찌개,4900
9278,서울밥집,1,한식,서울특별시 관악구 관천로 36-1 (신림동),02-,0,비빔밥,4900
9278,서울밥집,1,한식,서울특별시 관악구 관천로 36-1 (신림동),02-,0,제육볶음,5900
9278,서울밥집,1,한식,서울특별시 관악구 관천로 36-1 (신림동),02-,0,김치찌개,5900
9279,가정식당,1,한식,서울특별시 강남구 학동로77길 20 (청담동),02-514-8009,0,비빔밥,7000
9279,가정식당,1,한식,서울특별시 강남구 학동로77길 20 (청담동),02-514-8009,0,된장찌개,7000
9279,가정식당,1,한식,서울특별시 강남구 학동로77길 20 (청담동),02-514-8009,0,김치찌개,7000
9280,제일정육식당,1,한식,서울특별시 동대문구 장한로10길 45 (장안동) 지하1층,02-2242-9925,0,삼겹살(600g),15000
9280,제일정육식당,1,한식,서울특별시 동대문구 장한로10길 45 (장안동) 지하1층,02-2242-9925,0,제육볶음,5000
9281,다인,1,한식,서울특별시 강동구 양재대로147길 7 (명일동),02-428-2824,0,김치찌개,7000
9281,다인,1,한식,서울특별시 강동구 양재대로147길 7 (명일동),02-428-2824,0,점심식사,10000
9281,다인,1,한식,서울특별시 강동구 양재대로147길 7 (명일동),02-428-2824,0,뚝배기청국장,6000
9282,웰빙뚝배기,1,한식,서울특별시 마포구 동교로12길 21 (서교동),02-982-0652,0,백반,6000
9284,성상등갈비,1,한식,서울특별시 동작구 신대방길 108 (신대방동),848-1151,0,등갈비(350g),13000
9284,성상등갈비,1,한식,서울특별시 동작구 신대방길 108 (신대방동),848-1151,0,냉면,7000
9285,이고시다,1,한식,서울특별시 동작구 여의대방로22길 98 (신대방동),821-7007,0,알탕,7000
9285,이고시다,1,한식,서울특별시 동작구 여의대방로22길 98 (신대방동),821-7007,0,해물순두부찌개,6000
9286,삼호정,1,한식,서울특별시 동작구 여의대방로24길 50 (신대방동),825-6023,0,김치찌개,5000
9286,삼호정,1,한식,서울특별시 동작구 여의대방로24길 50 (신대방동),825-6023,0,삼계탕,12000
9287,통삼겹구이 5900,1,한식,서울특별시 동작구 보라매로 93 (신대방동),826-9285,0,오리로스주물럭(200g),8000
9287,통삼겹구이 5900,1,한식,서울특별시 동작구 보라매로 93 (신대방동),826-9285,0,삼겹살(수입산 180g),5900
9288,내고향 나주곰탕,1,한식,서울특별시 동작구 사당로 183 (사당동),3476-2999,0,나주곰탕,9000
9288,내고향 나주곰탕,1,한식,서울특별시 동작구 사당로 183 (사당동),3476-2999,0,우거지곰탕,9000
9289,은혜식당,1,한식,서울특별시 동작구 사당로9가길 55 (사당동 대창센시티아파트),592-8007,0,김치두루치기,6000
9289,은혜식당,1,한식,서울특별시 동작구 사당로9가길 55 (사당동 대창센시티아파트),592-8007,0,김치찌개,6000
